Date,TimeStamp,Campaign_ads_name,Project,Campaign_ads_ID,Ad_group_name,Placement_URL,Ad_type,Keywords,Currency_code,Cost,impressions,Clicks,Video_views,Conversions,Advertising_position,CR,TRUE_FALSE
10/29/2019,2019-11-12 10:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1_Placement,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,604622,1309,81,0,2,3.6,0.1,FALSE
10/30/2019,2019-11-13 11:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1_Topic,https://www.howstuffworks.com/,Image ad,Innovation,VND,396807,1650,146,0,1,2.7,0.1,FALSE
10/31/2019,2019-11-14 12:01:00.999999 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Campaign for you,Mobile App,Responsive search ad,Financial Industry,VND,608894,2313,239,0,1,3.6,0.1,FALSE
11/1/2019,2019-11-15 13:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,HBS Toks 2020DF,Wikidich.com,Expanded text ad,Olympic Tokyo 2062,VND,287734,1287,117,0,3,3.6,0.1,FALSE
11/2/2019,2019-11-16 14:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Most pressing nation security,https://www.worldbank.org/,Image ad,Republic Holiday,VND,81099,504,37,0,1,2.7,0.1,FALSE
11/4/2019,2019-11-18 15:01:00.999999 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,API Bok,VND,600125,1913,194,0,1,3.6,0.1,FALSE
11/5/2019,2019-11-19 16:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,95700,711,59,0,1,2.7,0.1,FALSE
11/6/2019,2019-11-20 17:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.howstuffworks.com/,Image ad,Energy,VND,604706,1842,199,0,1,2.7,0.1,FALSE
11/7/2019,2019-11-21 18:01:00.999999 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,Mobile App,Responsive search ad,National Security,VND,22286,434,19,0,3,3.6,0.1,FALSE
11/8/2019,2019-11-22 19:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,Wikidich.com,Expanded text ad,Innovation,VND,601183,1660,202,0,3,2.7,0.1,FALSE
11/8/2019,2019-11-22 20:01:01 UTC,Phase 2: LA Bee One (BRANDED KEYWORDS),LA Bee One,2049561051,Ad group 1: Bank KW_P1_May 17,https://www.worldbank.org/,Image ad,Financial Industry,VND,601183,1660,202,0,2,2.7,0.1,FALSE
6/25/2019,2019-07-09 21:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2063,VND,0,913,4,0,2,2.7,0.1,FALSE
6/26/2019,2019-07-10 22:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,815,15,0,1,2.7,0.1,FALSE
6/27/2019,2019-07-11 23:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,783,11,0,1,3.6,0.1,FALSE
6/28/2019,2019-07-13 00:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,No bounce,Mobile App,Responsive search ad,Thinking about China,VND,0,1278,15,0,1,2.7,0.1,FALSE
6/29/2019,2019-07-14 01:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,Wikidich.com,Expanded text ad,Energy,VND,0,927,14,0,3,3.6,0.1,FALSE
6/30/2019,2019-07-15 02:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,https://www.worldbank.org/,Image ad,National Security,VND,0,1153,15,0,1,3.6,0.1,FALSE
1/7/2019,2019-01-22 03:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,757,9,0,1,2.7,0.1,FALSE
2/7/2019,2019-02-22 04:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,560,9,0,1,3.6,0.1,FALSE
7/3/2019,2019-07-18 05:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Manufacture1,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2064,VND,0,337,7,0,3,2.7,0.1,FALSE
7/4/2019,2019-07-19 06:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,Mobile App,Responsive search ad,Republic Holiday,VND,0,1241,8,0,2,3.6,0.1,FALSE
7/5/2019,2019-07-20 07:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,Wikidich.com,Expanded text ad,API Bok,VND,0,411,7,0,3,3.6,0.1,FALSE
7/6/2019,2019-07-21 08:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - BK1 - All,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,319,7,0,1,2.7,0.1,FALSE
7/7/2019,2019-07-22 09:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - BK1 - All,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,103,5,0,1,2.7,0.1,FALSE
7/8/2019,2019-07-23 10:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - BK1 - Placement,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,479,6,0,1,2.7,0.1,FALSE
7/9/2019,2019-07-24 11:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - BK1 - Placement,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,596,9,0,3,2.7,0.1,FALSE
7/10/2019,2019-07-25 12:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - BK1 - Placement,Mobile App,Responsive search ad,Financial Industry,VND,0,1114,7,0,1,2.7,0.1,FALSE
7/11/2019,2019-07-26 13:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2 - Placement,Wikidich.com,Expanded text ad,Olympic Tokyo 2065,VND,0,621,8,0,1,3.6,0.1,FALSE
7/12/2019,2019-07-27 14:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,388,10,0,1,3.6,0.1,FALSE
7/13/2019,2019-07-28 15:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,954,7,0,2,2.7,0.1,FALSE
7/14/2019,2019-07-29 16:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,757,7,0,1,2.7,0.1,FALSE
7/15/2019,2019-07-30 17:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Placement,https://www.howstuffworks.com/,Image ad,Energy,VND,0,953,8,0,3,3.6,0.1,FALSE
7/16/2019,2019-07-31 18:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Topic,Mobile App,Responsive search ad,National Security,VND,0,663,7,0,2,3.6,0.1,FALSE
7/17/2019,2019-08-01 19:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Campaign for you,Wikidich.com,Expanded text ad,Innovation,VND,0,578,7,0,2,3.6,0.1,FALSE
7/18/2019,2019-08-02 20:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Campaign for you,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,452,8,0,3,3.6,0.1,FALSE
7/19/2019,2019-08-03 21:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,HBS Toks 2020DF,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2066,VND,0,334,7,0,3,3.6,0.1,FALSE
7/20/2019,2019-08-04 22:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,HBS Toks 2020DF,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,459,6,0,1,3.6,0.1,FALSE
7/21/2019,2019-08-05 23:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Most pressing nation security,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,463,6,0,1,3.6,0.1,FALSE
7/22/2019,2019-08-07 00:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,Thinking about China,VND,0,229,5,0,3,2.7,0.1,FALSE
7/23/2019,2019-08-08 01:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,Wikidich.com,Expanded text ad,Energy,VND,0,784,7,0,3,3.6,0.1,FALSE
7/24/2019,2019-08-09 02:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.worldbank.org/,Image ad,National Security,VND,0,390,6,0,3,3.6,0.1,FALSE
7/25/2019,2019-08-10 03:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,705,8,0,1,2.7,0.1,FALSE
7/26/2019,2019-08-11 04:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,783,7,0,2,2.7,0.1,FALSE
7/27/2019,2019-08-12 05:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1: Bank KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2067,VND,0,410,8,0,3,3.6,0.1,FALSE
7/28/2019,2019-08-13 06:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Republic Holiday,VND,0,620,6,0,1,3.6,0.1,FALSE
7/29/2019,2019-08-14 07:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,API Bok,VND,0,463,7,0,2,3.6,0.1,FALSE
7/30/2019,2019-08-15 08:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,212,5,0,2,3.6,0.1,FALSE
7/31/2019,2019-08-16 09:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,No bounce,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,567,4,0,1,2.7,0.1,FALSE
8/1/2019,2019-08-17 10:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,1021,9,0,1,3.6,0.1,FALSE
8/2/2019,2019-08-18 11:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,739,7,0,1,3.6,0.1,FALSE
8/3/2019,2019-08-19 12:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,Mobile App,Responsive search ad,Financial Industry,VND,0,347,5,0,3,3.6,0.1,FALSE
8/5/2019,2019-08-21 13:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,Wikidich.com,Expanded text ad,Olympic Tokyo 2068,VND,0,420,8,0,1,2.7,0.1,FALSE
8/7/2019,2019-08-23 14:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Manufacture1,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,1626,27,0,2,2.7,0.1,FALSE
8/8/2019,2019-08-24 15:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Manufacture1,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,1362,16,0,2,3.6,0.1,FALSE
8/9/2019,2019-08-25 16:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,1033,13,0,3,2.7,0.1,FALSE
8/10/2019,2019-08-26 17:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,https://www.howstuffworks.com/,Image ad,Energy,VND,0,575,13,0,1,2.7,0.1,FALSE
8/11/2019,2019-08-27 18:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Campaign for you,Mobile App,Responsive search ad,National Security,VND,0,1467,15,0,3,3.6,0.1,FALSE
8/12/2019,2019-08-28 19:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Most pressing nation security,Wikidich.com,Expanded text ad,Innovation,VND,0,1607,15,0,2,2.7,0.1,FALSE
8/13/2019,2019-08-29 20:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,1254,13,0,3,2.7,0.1,FALSE
8/14/2019,2019-08-30 21:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2069,VND,0,990,14,0,1,3.6,0.1,FALSE
8/15/2019,2019-08-31 22:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,933,15,0,2,3.6,0.1,FALSE
8/16/2019,2019-09-01 23:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,877,14,0,1,2.7,0.1,FALSE
8/17/2019,2019-09-03 00:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,Mobile App,Responsive search ad,Thinking about China,VND,0,1511,15,0,2,3.6,0.1,FALSE
8/18/2019,2019-09-04 01:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1: Bank KW_P1_May 17,Wikidich.com,Expanded text ad,Energy,VND,0,1054,15,0,2,2.7,0.1,FALSE
8/19/2019,2019-09-05 02:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,National Security,VND,0,1047,16,0,1,3.6,0.1,FALSE
8/20/2019,2019-09-06 03:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,2039,14,0,3,2.7,0.1,FALSE
8/21/2019,2019-09-07 04:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,1040,13,0,1,3.6,0.1,FALSE
8/22/2019,2019-09-08 05:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,No bounce,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2070,VND,0,987,14,0,1,2.7,0.1,FALSE
8/23/2019,2019-09-09 06:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,Mobile App,Responsive search ad,Republic Holiday,VND,0,1061,14,0,3,2.7,0.1,FALSE
8/24/2019,2019-09-10 07:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,Wikidich.com,Expanded text ad,API Bok,VND,0,872,13,0,1,3.6,0.1,FALSE
8/25/2019,2019-09-11 08:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,1776,14,0,2,3.6,0.1,FALSE
8/26/2019,2019-09-12 09:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,1286,15,0,3,2.7,0.1,FALSE
8/27/2019,2019-09-13 10:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Manufacture1,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,1233,14,0,3,3.6,0.1,FALSE
8/28/2019,2019-09-14 11:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,948,11,0,1,3.6,0.1,FALSE
8/29/2019,2019-09-15 12:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,Mobile App,Responsive search ad,Financial Industry,VND,0,1343,13,0,1,2.7,0.1,FALSE
8/30/2019,2019-09-16 13:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2 - Placement,Wikidich.com,Expanded text ad,Olympic Tokyo 2071,VND,0,815,13,0,3,2.7,0.1,FALSE
8/31/2019,2019-09-17 14:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2 - Placement,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,1004,11,0,2,2.7,0.1,FALSE
9/1/2019,2019-09-18 15:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,1115,14,0,2,3.6,0.1,FALSE
9/2/2019,2019-09-19 16:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,1296,14,0,1,2.7,0.1,FALSE
9/3/2019,2019-09-20 17:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.howstuffworks.com/,Image ad,Energy,VND,0,979,13,0,1,3.6,0.1,FALSE
9/4/2019,2019-09-21 18:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,Mobile App,Responsive search ad,National Security,VND,0,1692,14,0,2,3.6,0.1,FALSE
9/5/2019,2019-09-22 19:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,Wikidich.com,Expanded text ad,Innovation,VND,0,1384,12,0,2,3.6,0.1,FALSE
9/6/2019,2019-09-23 20:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,1482,12,0,2,2.7,0.1,FALSE
9/7/2019,2019-09-24 21:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Placement,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2072,VND,0,897,13,0,3,3.6,0.1,FALSE
9/8/2019,2019-09-25 22:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Placement,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,1056,14,0,3,2.7,0.1,FALSE
9/9/2019,2019-09-26 23:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Placement,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,851,13,0,2,2.7,0.1,FALSE
9/10/2019,2019-09-28 00:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Topic,Mobile App,Responsive search ad,Thinking about China,VND,0,1169,14,0,3,3.6,0.1,FALSE
9/11/2019,2019-09-29 01:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Topic,Wikidich.com,Expanded text ad,Energy,VND,0,926,12,0,1,2.7,0.1,FALSE
9/12/2019,2019-09-30 02:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_Topic,https://www.worldbank.org/,Image ad,National Security,VND,0,1073,10,0,3,2.7,0.1,FALSE
9/13/2019,2019-10-01 03:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Campaign for you,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,1017,7,0,1,2.7,0.1,FALSE
9/14/2019,2019-10-02 04:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,HBS Toks 2020DF,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,1173,10,0,1,2.7,0.1,FALSE
9/15/2019,2019-10-03 05:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Most pressing nation security,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2073,VND,0,1024,8,0,3,2.7,0.1,FALSE
9/16/2019,2019-10-04 06:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,Republic Holiday,VND,0,909,11,0,2,3.6,0.1,FALSE
9/17/2019,2019-10-05 07:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,Wikidich.com,Expanded text ad,API Bok,VND,0,625,9,0,2,3.6,0.1,FALSE
9/18/2019,2019-10-06 08:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,949,8,0,1,2.7,0.1,FALSE
9/19/2019,2019-10-07 09:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,947,11,0,2,3.6,0.1,FALSE
9/20/2019,2019-10-08 10:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,1012,10,0,3,3.6,0.1,FALSE
9/21/2019,2019-10-09 11:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1: Bank KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,1188,12,0,2,2.7,0.1,FALSE
9/22/2019,2019-10-10 12:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Financial Industry,VND,0,1042,11,0,1,3.6,0.1,FALSE
9/23/2019,2019-10-11 13:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Olympic Tokyo 2074,VND,0,1132,12,0,2,3.6,0.1,FALSE
9/24/2019,2019-10-12 14:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,897,12,0,3,3.6,0.1,FALSE
9/25/2019,2019-10-13 15:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,No bounce,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,1196,11,0,2,2.7,0.1,FALSE
9/26/2019,2019-10-14 16:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,662,9,0,1,2.7,0.1,FALSE
9/27/2019,2019-10-15 17:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Finance,https://www.howstuffworks.com/,Image ad,Energy,VND,0,981,12,0,3,3.6,0.1,FALSE
9/28/2019,2019-10-16 18:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,Mobile App,Responsive search ad,National Security,VND,0,441,10,0,1,3.6,0.1,FALSE
9/29/2019,2019-10-17 19:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Digital  Marketing BH2,Wikidich.com,Expanded text ad,Innovation,VND,0,925,7,0,1,2.7,0.1,FALSE
9/30/2019,2019-10-18 20:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Manufacture1,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,496,11,0,2,3.6,0.1,FALSE
10/1/2019,2019-10-19 21:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2075,VND,0,893,12,0,2,3.6,0.1,FALSE
10/2/2019,2019-10-20 22:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Retail1,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,976,7,0,3,3.6,0.1,FALSE
10/3/2019,2019-10-21 23:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1 - Nod 2 - Placement,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,1551,14,0,3,3.6,0.1,FALSE
